Store,Image,Name,Item Details,Price,Deal
REWE Supermarkt,https://img.rewe-static.de/REWE16_2023/8757013/35693427-4_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,Rotkäppchen Wein QW,"versch. Sorten, halbtrocken, je 0,75-l-Fl, (1 l = 4.65)","3,49 €",None
REWE Supermarkt,https://img.rewe-static.de/REWE16_2023/7141644/27449109-11_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,Novantaceppi Primitivo IGT,"halbtrocken, je 0,75-l-Fl, (1 l = 6.65)","4,99 €",None
REWE Supermarkt,https://img.rewe-static.de/REWE16_2023/7669610/29521366-6_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,Easymaxx Solar-Bodenleuchte 4er-Pack3,"für Terrasse, Balkon und Garten inkl. Erdspieß und Klebepads zum Befestigen an Wänden mit Tageslichtsensor für autom. Ein- und Ausschalten kabellos, je Pckg","11,99 €",None
REWE Supermarkt,https://img.rewe-static.de/REWE16_2023/8063695/30446850-22_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,Apfelteiler3,je Pckg,"6,99 €",None
REWE Supermarkt,https://img.rewe-static.de/REWE16_2023/8700639/35359267-6_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,Tischtuchbeschwerer 4er-Pack3,"in Steinoptik, je Pckg","7,99 €",None
REWE Supermarkt,https://img.rewe-static.de/REWE16_2023/8270995/30558825-25_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,Flaschenöffner3,je 2-St.-Pckg,"1,99 €",None
REWE Supermarkt,https://img.rewe-static.de/REWE16_2023/7706023/38033557-10_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,Ariel Colorwaschmittel flüssig,"je 100-WL-Fl, (1 WL = 0.18)","17,99 €",None
REWE Supermarkt,https://img.rewe-static.de/REWE16_2023/8333677/30096948-22_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,Grillzange3,"aus FSC-Holz, je Pckg","1,29 €",None
REWE Supermarkt,https://img.rewe-static.de/REWE16_2023/7706337/38016510-10_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,Ariel Allin1 Pods Colorwaschmittel,"je 76-WL-Pckg, (1 WL = 0.24)","17,99 €",None
REWE Supermarkt,https://img.rewe-static.de/REWE16_2023/7731327/38760952-6_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,abwisch- und waschbar,Gartentischdecke3,"12,99 €",None
REWE Supermarkt,https://img.rewe-static.de/REWE16_2023/8301759/30001799-31_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,Fingerfood Picker3,je 48-St.-Pckg,"1,79 €",None
REWE Supermarkt,https://img.rewe-static.de/REWE16_2023/8676608/34912036-4_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,ja! Würfelanzünder 32 Stück,"aus Naturholz und Wachs geeignet für Grill, Kamin und Feuerstellen, je Pckg","0,95 €",None
REWE Supermarkt,https://img.rewe-static.de/REWE16_2023/8602089/34808655-9_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,Mehrwegbeutel3,je Pckg,"7,99 €",None
REWE Supermarkt,https://img.rewe-static.de/REWE16_2023/8295598/30046517-24_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,wiederverwendbar,Trinkhalm 4er-Pack3,"4,99 €",None
REWE Supermarkt,https://img.rewe-static.de/REWE16_2023/1472976/2503540-25_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,Kleenex Balsam-Taschentücher,je 12 x 9-St.-Pckg,"1,29 €",None
REWE Supermarkt,https://img.rewe-static.de/REWE16_2023/8681388/34589971-10_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,Kleenex Balsam Taschentücher Box,je 56-St.-Box,"1,29 €",None
REWE Supermarkt,https://img.rewe-static.de/REWE16_2023/0439753/35319587-8_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,Alete Mahlzeit zum Trinken,"Keks, je 2 x 200-ml-Pckg, (1 l = 3.73)","1,49 €",None
REWE Supermarkt,https://img.rewe-static.de/REWE16_2023/7802640/36466160-9_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,Pampers Maxi Pack Baby Dry Gr. 6,je 78-St.-Pckg,"25,99 €",None
REWE Supermarkt,https://img.rewe-static.de/REWE16_2023/7839853/34937311-9_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,Beim Kauf von 2 Pampers Maxi Packs er-hält der Kunde 600 Extra Payback Punkte,Pampers Maxi Pack Baby Dry Gr. 5 Junior Windel,"25,99 €",None
REWE Supermarkt,https://img.rewe-static.de/REWE16_2023/2854967/36865761-2_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,Sagrotan Hygiene Seife,"versch. Sorten, je 250-ml-Spender, (1 l = 7.56)","1,89 €",None
REWE Supermarkt,https://img.rewe-static.de/REWE16_2023/2727519/24954685-35_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,Sagrotan Hygiene Seife,"versch. Sorten, je 250-ml-Spender, (1 l = 7.56)","1,89 €",None
REWE Supermarkt,https://img.rewe-static.de/REWE16_2023/7735508/37261980-5_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,Men Expert Duschgel,"versch. Sorten, je 250-ml-Fl, (1 l = 6.76)","1,69 €",None
REWE Supermarkt,https://img.rewe-static.de/REWE16_2023/2043245/21740947-41_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,Rexona Deospray,"versch. Sorten, je 150-ml-Dose, (1 l = 11.93)","1,79 €",None
REWE Supermarkt,https://img.rewe-static.de/REWE16_2023/3184140/26989296-16_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,Garnier Fructis Shampoo,"versch. Sorten, je 250-ml-Fl, (1 l = 7.96)","1,99 €",None
REWE Supermarkt,https://img.rewe-static.de/REWE16_2023/8659300/33191939-4_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,Elnett Haarspray,"normaler Halt, je 250-ml-Dose, (1 l = 11.96)","2,99 €",None
REWE Supermarkt,https://img.rewe-static.de/REWE16_2023/8631111/37778938-2_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,Dr. Best Zahnbürste Hoch-Tief,"versch. Sorten, je 1-St.-Pckg","1,59 €",None
REWE Supermarkt,https://img.rewe-static.de/REWE16_2023/8009189/31263213-4_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,Catsan Hygiene Plus,"je 9-l-Btl, (1 l = 0.55)","4,99 €",None
REWE Supermarkt,https://img.rewe-static.de/REWE16_2023/1302551/16955680-46_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,Pedigree Hundenahrung,"versch. Sorten, je 800-g-Dose, (1 kg = 2.49)","1,99 €",None
REWE Supermarkt,https://img.rewe-static.de/REWE16_2023/2325556/23932893-12_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,Adventuros Hundesnack,"Sticks, je 120-g-Btl, (1 kg = 9.25)","1,11 €",None
REWE Supermarkt,https://img.rewe-static.de/REWE16_2023/2325532/23869015-51_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,Adventuros Hundesnack,"Nuggets, je 90-g-Btl, (1 kg = 12.33)","1,11 €",None
REWE Supermarkt,https://img.rewe-static.de/REWE16_2023/8886295/38317594-6_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,Whiskas Tasty Mix oder Junior Klassische Auswahl Katzennahrung,"je 12 x 85-g-Btl.-Pckg, (1 kg = 3.91)","3,99 €",None
REWE Supermarkt,https://img.rewe-static.de/REWE16_2023/7735721/37167657-4_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,Purina One Katzentrocken- nahrung,"versch. Sorten, je 750-g-Btl, (1 kg = 4.39)","3,29 €",None
REWE Supermarkt,https://img.rewe-static.de/REWE16_2023/1281337/16376260-35_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,Felix Knabbermix,"versch. Sorten, je 60-g-Btl, (1 kg = 14.83)","0,89 €",None
REWE Supermarkt,https://img.rewe-static.de/REWE16_2023/8539631/38579251-6_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,Öko-Einweggrill3,je St,"7,00 €",None
REWE Supermarkt,https://img.rewe-static.de/REWE16_2023/7722136/39190009-6_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,Crocs Bayaband3,"versch. Größen und Farben, je Paar","39,99 €",None
REWE Supermarkt,https://img.rewe-static.de/REWE16_2023/8544640/39276021-6_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,100% unbehandeltes Buchenholz,"REWE Beste Wahl Buchen-Grillholzkohle 2,5 kg3","5,99 €",None
REWE Supermarkt,https://img.rewe-static.de/REWE16_2023/8363107/30051087-36_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,Besteck aus Holz3,"Löffel 20er-Pack Gabeln 20er-Pack Messer 20er-Pack, je 20-St.-Pckg","1,99 €",None
REWE Supermarkt,https://img.rewe-static.de/REWE16_2023/7860381/34995119-20_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,Bio Tomaten- und Gemüseerde1,"je 20-l-Btl, (1 l = 0.18)","3,69 €",None
REWE Supermarkt,https://img.rewe-static.de/REWE16_2023/7825090/34077085-17_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,Motiv-Pappteller3,je 10-St.-Pckg,"1,69 €",None
REWE Supermarkt,https://img.rewe-static.de/REWE16_2023/8110094/32578761-9_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,Asiatische Lilie1,"versch. Farben, sorgt für exotisches Flair, für innen und außen geeignet, je Topf","3,69 €",None
REWE Supermarkt,https://img.rewe-static.de/REWE16_2023/7697682/38717071-10_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,Frühjahrsblüher im Gefäß1,"versch. Pflanzen im dekorativen Korb, je Topf","6,99 €",None
REWE Supermarkt,https://img.rewe-static.de/REWE16_2023/1526847/30474043-6_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,Tomatenpflanze1,"für die eigene Ernte, Cocktail- oder Rispentomate, je 6 x Topf","3,95 €",None
REWE Supermarkt,https://img.rewe-static.de/REWE16_2023/1501846/28011366-9_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,Lavendel1,"knospig bis blühend, herrlich duftend, bienenfreundlich, je Topf","2,22 €",None
REWE Supermarkt,https://img.rewe-static.de/REWE16_2023/1253569/25016429-6_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,Polsterphlox oder REWE Beste Wahl Gartennelke1,"versch. Farben für die kreative Beetbepflanzung, je Topf","1,99 €",None
REWE Supermarkt,https://img.rewe-static.de/REWE_TZ16_2023/8654202/34137633-8_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,Valensina Saft,"versch. Sorten, aus Fruchtsaft- konzentrat, je 1-l-Fl, zzgl. 0.25 Pfand","1,11 €",None
REWE Supermarkt,https://img.rewe-static.de/REWE_TZ16_2023/0878564/26347635-39_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,Wagner Die Backfrische Mozzarella,"tiefgefroren, je 350-g-Pckg, (1 kg = 5.69)","1,99 €",Even cheaper with App Coupon
REWE Supermarkt,https://img.rewe-static.de/REWE_TZ16_2023/2670547/29010095-23_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,Wagner Big City Pizza Budapest,"tiefgefroren, je 400-g-Pckg, (1 kg = 4.98)","1,99 €",Even cheaper with App Coupon
REWE Supermarkt,https://img.rewe-static.de/REWE16_2023/9268235/2032730-34_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,"Berliner Kindl Jubiläumspilsener, Grapefruit, Radler naturtrüb oder alkoholfrei","je 20 x 0,5-l-Fl.-Kasten, (1 l = 0.95), zzgl. 3.10 Pfand","9,49 €",None
REWE Supermarkt,https://img.rewe-static.de/REWE16_2023/2559102/1499960-13_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,Bauer Joghurt mild,"versch. Sorten, je 250-g-Becher, (1 kg = 2.20)","0,55 €",Even cheaper with App Coupon
REWE Supermarkt,https://img.rewe-static.de/REWE16_2023/4763068/693640-82_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,Kinder Riegel,"je 10 x 21-g-Pckg, (1 kg = 7.10)","1,49 €",None
REWE Supermarkt,https://img.rewe-static.de/REWE16_2023/1028377/32416351-2_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,Bananen,je 1 kg,"1,79 €",None
REWE Supermarkt,https://img.rewe-static.de/REWE16_2023/7953842/33066527-3_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,Spargel-Frühkartoffeln,"Sorte: siehe Etikett, Kocheigenschaft: festkochend, Qualität I, je 1,5-kg-Btl, (1 kg = 1.19)","1,79 €",None
REWE Supermarkt,https://img.rewe-static.de/REWE16_2023/2345396/23879240-16_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,Schweine-Rückensteaks,"in versch. Marinaden, Haltungsform 2, je 300-g-Pckg, (1 kg = 9.97)","2,99 €",None
REWE Supermarkt,https://img.rewe-static.de/REWE16_2023/8511727/34526427-10_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,Frische Hähnchen-Grillplatte,"mit Paprikawürzung, Haltungsform 2, je 800-g-Pckg, (1 kg = 5.55)","4,44 €",None
REWE Supermarkt,https://img.rewe-static.de/REWE16_2023/2346775/28826574-6_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,Schweine-Nackensteaks,"in versch. Marinaden, Haltungsform 2, je 320-g-Pckg, (1 kg = 9.35)","2,99 €",None
REWE Supermarkt,https://img.rewe-static.de/REWE16_2023/0722626/4732140-14_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,Grüner Spargel,"Kl. I, je 500-g-Bund, (1 kg = 6.66)","3,33 €",None
REWE Supermarkt,https://img.rewe-static.de/REWE16_2023/8292013/29167926-7_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,Meggle Kräuter-Butter,"je 120-g-Becher, (1 kg = 14.08)","1,69 €",None
REWE Supermarkt,https://img.rewe-static.de/REWE16_2023/4529464/31257491-2_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,Meggle Kräuter-Butter,"je 125-g-Rolle, (1 kg = 13.52)","1,69 €",None
REWE Supermarkt,https://img.rewe-static.de/REWE16_2023/8280030/29291195-22_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,Heinz Mayonnaise,"je 495-ml-Fl, (1 l = 4.02)","1,99 €",Even cheaper with App Coupon
REWE Supermarkt,https://img.rewe-static.de/REWE16_2023/7817568/23317171-10_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,Heinz Tomato Ketchup,"je 500-ml-Fl, (1 l = 3.98)","1,99 €",Even cheaper with App Coupon
REWE Supermarkt,https://img.rewe-static.de/REWE16_2023/7195463/27958666-12_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,Chovi Allioli oder Allioli Vegan,"je 150-g-Becher, (1 kg = 11.93)","1,79 €",None
REWE Supermarkt,https://img.rewe-static.de/REWE16_2023/0681771/3528510-44_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,Exklusiv bei REWE,Riesling Steillage QW,"2,99 €",None
REWE Supermarkt,https://img.rewe-static.de/REWE16_2023/8024471/31408896-11_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,Dermaris Mini Brötchen,"versch. Sorten, je 250-g-Btl, (1 kg = 6.36)","1,59 €",None
REWE Supermarkt,https://img.rewe-static.de/REWE16_2023/8045227/28138435-14_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,Premium Erdbeeren,"Kl. I, je 400-g-Schale, (1 kg = 7.48)","2,99 €",None
REWE Supermarkt,https://img.rewe-static.de/REWE16_2023/7953842/33066527-3_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,Spargel-Frühkartoffeln,"Sorte: siehe Etikett, Kocheigenschaft: festkochend, Qualität I, je 1,5-kg-Btl, (1 kg = 1.19)","1,79 €",None
REWE Supermarkt,https://img.rewe-static.de/REWE16_2023/0722626/4732140-14_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,Grüner Spargel,"Kl. I, je 500-g-Bund, (1 kg = 6.66)","3,33 €",None
REWE Supermarkt,https://img.rewe-static.de/REWE16_2023/8542026/36961202-2_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,Himbeeren,"Kl. I, je 125-g-Schale, (1 kg = 11.92)","1,49 €",None
REWE Supermarkt,https://img.rewe-static.de/REWE16_2023/8550554/27513815-4_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,Zitrone,"»Amalfi«, Kl. II, je St","1,19 €",None
REWE Supermarkt,https://img.rewe-static.de/REWE16_2023/3933679/34524105-3_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,Zitrone,"»Amalfi«, Kl. II, je St","1,19 €",None
REWE Supermarkt,https://img.rewe-static.de/REWE16_2023/8854096/30888510-8_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,Rote Tafeläpfel,"Sorte: siehe Etikett, Kl. I, je 1-kg-Schale","1,79 €",None
REWE Supermarkt,https://img.rewe-static.de/REWE16_2023/3359085/34638052-5_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,Rote Tafeläpfel,"Sorte: siehe Etikett, Kl. I, je 1-kg-Schale","1,79 €",None
REWE Supermarkt,https://img.rewe-static.de/REWE16_2023/1446889/12859350-24_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,Schalotten,"Kl. I, je 250-g-Netz, (1 kg = 3.56)","0,89 €",None
REWE Supermarkt,https://img.rewe-static.de/REWE16_2023/9232885/31686356-4_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,kernlos,Dunkle Tafeltrauben,"1,79 €",None
REWE Supermarkt,https://img.rewe-static.de/REWE16_2023/0103308/20716252-7_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,Granatapfel,"Kl. I, je St","1,79 €",None
REWE Supermarkt,https://img.rewe-static.de/REWE16_2023/8505768/34638109-3_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,Rucola,"Kl. I, je 125-g-Schale, (1 kg = 7.12)","0,89 €",None
REWE Supermarkt,https://img.rewe-static.de/REWE_TH16_2023/2559102/1499960-13_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,Rucola,"Kl. I, je 125-g-Schale, (1 kg = 7.12)","0,89 €",None
REWE Supermarkt,https://img.rewe-static.de/REWE_TH16_2023/2327516/23455172-49_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,Rucola,"Kl. I, je 125-g-Schale, (1 kg = 7.12)","0,89 €",None
REWE Supermarkt,https://img.rewe-static.de/REWE_TH16_2023/2670547/29010095-23_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,Rucola,"Kl. I, je 125-g-Schale, (1 kg = 7.12)","0,89 €",None
REWE Supermarkt,https://img.rewe-static.de/REWE_TH16_2023/0878564/26347635-39_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,Rucola,"Kl. I, je 125-g-Schale, (1 kg = 7.12)","0,89 €",None
REWE Supermarkt,https://img.rewe-static.de/REWE_TH16_2023/5043514/1157060-52_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,Rucola,"Kl. I, je 125-g-Schale, (1 kg = 7.12)","0,89 €",None
REWE Supermarkt,https://img.rewe-static.de/REWE_TH16_2023/1369917/24972141-23_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,Rucola,"Kl. I, je 125-g-Schale, (1 kg = 7.12)","0,89 €",None
REWE Supermarkt,https://img.rewe-static.de/REWE_TH16_2023/0529474/5586240-51_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,Rucola,"Kl. I, je 125-g-Schale, (1 kg = 7.12)","0,89 €",None
REWE Supermarkt,https://img.rewe-static.de/REWE_TH16_2023/7817568/23317171-10_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,Rucola,"Kl. I, je 125-g-Schale, (1 kg = 7.12)","0,89 €",None
REWE Supermarkt,https://img.rewe-static.de/REWE_TH16_2023/8280030/29291195-22_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,Rucola,"Kl. I, je 125-g-Schale, (1 kg = 7.12)","0,89 €",None
REWE Supermarkt,https://img.rewe-static.de/REWE_TH16_2023/1181641/12158710-36_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,Rucola,"Kl. I, je 125-g-Schale, (1 kg = 7.12)","0,89 €",None
